reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOG0gEMMXf_jSvF_zTl1ys643X8atXN_dwksQET4n3bmDXbS1HFxNswPuOSCRjrx_uzqF151bNsccRsnCw,Torika Radinitobakeisuva,https://play-lh.googleusercontent.com/a/AATXAJxt10FwbeuCOtXTXGgXyTHewAF44e7T1fC7W7n5=mo,My this app can't even open so how am I gonna use it???,1,0,2.1.2.0,2020-10-23 05:30:52,,,newest,com.anz.anzpacific
gp:AOqpTOHWIySee6XpP3yMD4Rqh7i6n4oRFCNXVydsz05A3HHu2kawj438SIlfstwUIy-lOWBWVaqztC0lxZnzZQ,Calvary Bible Study,https://play-lh.googleusercontent.com/a-/AOh14GjKOIoiMkBJrQZWdSeR46UVhNTSp2QhmcF2BS7xpg,Freezesb at start-up.,1,0,2.1.2.0,2020-10-06 20:48:49,,,newest,com.anz.anzpacific
gp:AOqpTOFztkbvRqIyqbn50c3_X7hgC9-nuiOCefdZ65b1n9qC9iCwwYZDj29BNGOo9S7BzbZWw28aGDUFYA_e3g,Deepika Ram,https://play-lh.googleusercontent.com/a-/AOh14GhG-ohbKIh7Il1D1NwikE_dU_DAWa_lfFfN0jCGUA,Why am I not able to download this app???,1,0,,2020-09-26 06:36:16,,,newest,com.anz.anzpacific
gp:AOqpTOH4nrLsFQAs1A9v9Z1yXywHjvOeVo6RFROps4zfwyY-EsoUBSZ72TbtG0LqP8ndfflEIEaGTIb7HMt7Og,Josh Coffey,https://play-lh.googleusercontent.com/a/AATXAJyQysZKrHuZ-YajyxkaQmUx2rO1jc18zZcyU_zy=mo,This app doesnt work. Why has it changed from original app? Very frustrating to say the least. Pleae sort it out.,1,0,,2020-09-22 15:05:49,,,newest,com.anz.anzpacific
gp:AOqpTOHvWNsJ2GvjtbSjKe4ujOpWiQ7C14_ltkukzWC4Wxup8Fi86b342rtyvHp7Bxpz_aMne74TXq2RthoLxQ,Shane Ashwell,https://play-lh.googleusercontent.com/a/AATXAJyOSvvPC_yjGK4LC1WvG7SfKWt3u7I2ARb1VC04=mo,"Doesn't download, it's not the right app, where is the correct app.",1,0,2.1.2.0,2020-09-18 18:55:56,,,newest,com.anz.anzpacific
gp:AOqpTOGd4-yEmmhVS_0gntoTnvUTsnfz-iRwJ3ah6fWjsOujrOosVA_iyuQV5LNm2RFxDgv1IR-eyg_OKd68_Q,Rìmal Yogesh Kumar,https://play-lh.googleusercontent.com/a-/AOh14GiMMsM73yb7L1Ady-VtcQpyZ29rNEhZ74vN9nfEXw,"After pressing my Password several times.. Account gets blocked, My internet is excellent But This app has Too many glitches..",1,2,2.1.2.0,2020-09-15 11:17:42,"Hi Rimal,

We are sorry to hear that you are having problems logging in to our App. Please call our Contact Centre on 331 6644 for assistance.

Thanks,
TM",2020-09-16 05:04:35,newest,com.anz.anzpacific
gp:AOqpTOEmEhWcXE_R2wjWJliVTgnTgATVjQjgpUXRQ8ZQU8ORJD1zXqwvNjlCjBJQrwlpRF2sqgg4DHNyIB1BIw,core blimey,https://play-lh.googleusercontent.com/a/AATXAJwy4f5-AKl0ZsrZFPwXJRPITL-vrF2_JboMX7OQ=mo,Have loaded this app twice .i get the main page and thats it .make it worse old app no longer supported .need to transfer over but cant .stuck where i am till bisness hours open completely upsetting rating at this stage -2,1,6,,2020-09-14 23:16:07,"Hi Core,

Please try and re-installing the App from Play Store. If the problem persists, please reach out to our Contact Centre on +679 331 6644.

Thank you,
TM",2020-09-16 05:07:23,newest,com.anz.anzpacific
gp:AOqpTOFBxnDs1hJKGuyZpxEdhzDx_ySqzXoC3_KobFgyob0uUJlbA7z4faA_HbRWBEjCN4WlASnEoCB6aE7nGA,Edward Hills,https://play-lh.googleusercontent.com/a-/AOh14GhwQoUeqSQhNMTgU-X9zKFkpcZDzGWaPVrUocrmMw,Couldn't even log back in after setting up,1,0,2.1.2.0,2020-08-27 07:04:18,"Hello,

We recommend that you call our Contact Centre on +679 331 6644 for assistance.

Thank you,
TM",2020-09-16 05:10:48,newest,com.anz.anzpacific
gp:AOqpTOGVQeAUChAvLKCmGakWGeJSDJTnX0tEA9K2Xz9Gl96jMX3coW7tYV7WfuaDWwxdVQcmHVRIkqlxs8dBWQ,bev gibbs,https://play-lh.googleusercontent.com/a/AATXAJxEz4Kyxy74RiMsFeI6BsIUa1r4l-vS5GC4K90y=mo,Useless for someone with an old mobile.,1,0,2.1.2.0,2020-08-26 14:59:11,"Hi Bev,

Sorry to hear you are having issues with our app. Older versions of Android have security vulnerabilities, hence we only avail our App on the new android version to help protect our customer’s funds. 

Regards, 
TM",2020-09-16 05:15:26,newest,com.anz.anzpacific
gp:AOqpTOEdo2hXVR4EBXwjjnKQqVq9jFJPCgKdI1siCoK980R6TEeC4CywE4OpqA9noseha7rF-1CxPmaVTOxgrg,Chris Jordan,https://play-lh.googleusercontent.com/a/AATXAJzTQladmQmwrg7HR77dOgxOqyFEGZ7m4-Co2d9S=mo,"No experiance here, cant even open it",1,0,2.1.2.0,2020-08-21 08:55:13,"Hi Chris,

The minimum operating system for Android is 5.0 and above. We can see that you are using a device with an older operating system. Please install the App on a device with a later operating system and let us know if you have any issues.

Thanks,
TM",2020-09-16 05:17:34,newest,com.anz.anzpacific
gp:AOqpTOGQ-6nHIpJvNG0ZwwD3ptrjQ6VhJaX1Z1oVLTRjO9tCbZSKXTQXxsBdpGzz0oU4m1SvSO5uoUZbcvVErg,Aswin Sumer,https://play-lh.googleusercontent.com/a/AATXAJxhyO-evb6KLo1VMyeIc3mj8uI19PRrwddXVTgs=mo,"Poor, can not log in with the app. But works on web page.",1,1,2.1.2.0,2020-08-09 13:47:56,"Hi Aswin,

Sorry to hear that you are having issues logging in to our App. Please call our Contact Centre on +679 331 6644 so we can have this resolved at the earliest.

Thank you,
TM",2020-09-16 05:21:13,newest,com.anz.anzpacific
gp:AOqpTOEAVdHvvDofAh5WIGejhhyUS15_K235_FWBuYQD9DnnFh_t3K8vP5E7Qco0SSf3mZ7mxRmHoM2Pk_IYZg,devika nanda,https://play-lh.googleusercontent.com/a-/AOh14GiAyPnLJaE-3MV0U443HlGhZKLIeH_4R_Y6Fv3nAQ,Everytime i use it says internet banking services is currently unavailable why,1,0,,2020-07-15 16:36:31,"Hi Devika,

This may be due to the App not being installed yet on your device. 
Please call our Contact Center on +679 331 6644 for further assistance.

Regards,
TM",2020-07-27 10:32:46,newest,com.anz.anzpacific
gp:AOqpTOFNu9hVfU-Q2WtQjVQ5jvD0w6n19UmnjUdjXMMTq4G8rmmqNX_9ylSTHRWDRKxlb2HVbBwMgqbYXqHi-A,Gazzar,https://play-lh.googleusercontent.com/a/AATXAJzjM4KMLdKTt46eeE7Wfug6GMofEK7B0_hRudsW=mo,Can't open app,1,0,2.1.2.0,2020-07-01 06:22:00,"Hi Gazzar,

Please note the minimum Android Operating System required for our App is an Android 5.0. 
You will need a device at that level or higher to access the App. 

Hope that clarifies your issue.

Thanks,
TM",2020-07-27 11:41:55,newest,com.anz.anzpacific
gp:AOqpTOG1wrBnrW7critUAFPCMZJbyuCuqHwBgpirDejUmBtf68PZz9E9ApWZm4qUx4PujGh2cRz9iGFIUNI0Dw,Abdulaziz Dada,https://play-lh.googleusercontent.com/a-/AOh14GifVhqmZeIGzUD1VsgNjG7hDOw4BrVhmIDXb4nvhA,"Very frustrating app. This is the first time I write a review because of my frustration. They need to test the app before making it available for use. Often after you susccefully log in, which is also not user friendly log-in, you get a message that the app is not available at this time - how this can be acceptable for banking app, when you want to check your balance or transactions.",1,37,2.1.2.0,2020-06-12 17:58:02,"Hi Abdulaziz,

We're sorry to hear you are having problems with our App. 

We recommend you check your internet connection as our App requires a reliable/stable internet connection for use.

For any further issues, please do not hesitate to call our Contact Center on +679 331 6644.

Thanks,
TM",2020-07-27 11:30:13,newest,com.anz.anzpacific
gp:AOqpTOHYEy0EQqRplBDKzLDYKVsaVelAqsOmu5OgXCvFyNqnT0smdXbxOAsdIproJYcSjnbUWuQRyln_AqHBnw,Bernard Murdoch,https://play-lh.googleusercontent.com/a-/AOh14GiLiGbQR_YRLh8TvNWLyr8AmwP5sb3C3RWU1y23,The app Could not open in my country,1,0,2.1.2.0,2020-05-07 10:33:43,"Hi Bernard,

Thank you for your feedback and we apologise for any inconvenience. Please visit your nearest branch or contact our call centre on +679 331 6644 to investigate this further. 

Thank you,
TM",2020-06-02 04:54:32,newest,com.anz.anzpacific
gp:AOqpTOEtXWQi9mKhDNSyiDwGzaWH9nShfil1AvK8fM-pMV3z4EpVpOOKc8OqR6x5MOi_A7es-lPccS1hpy6ZhA,Kristiantaake Person,https://play-lh.googleusercontent.com/a-/AOh14GinoNtHKQ42ZZo9Hp8UL7Ip1N7uSxlraH_UApbj,I recently downloaded the app and it says the the app is currently unavailable. Is this a common thing to happen or is the app under maintenance? Please let me know what I should do because I'd like to see how the app works. Thanks,1,5,2.1.2.0,2020-04-21 19:12:53,"Hi Kristiantaake, 

Thank you for letting us know and we apologise for the inconvenience. If you're trying to login during regular maintenance times in the late evenings (Fiji time); please try to login during the day (Fiji time). If the problem persists, please call us on +679 331 6644, so our support staff can resolve this asap.

Thank you,
TM",2020-06-02 04:51:46,newest,com.anz.anzpacific
gp:AOqpTOHqqTHscppydEADiHNAPk8GZlK1pw45D6rr3S0JFMfRgFoQ2rDTXNah0e9yfQa1wnoTJgHo5qOFvauxBQ,Laz Pentek,https://play-lh.googleusercontent.com/a/AATXAJxoyB9oCTB_Jk5sQ0_scRoy9lbXD6qYXHvxFuHg=mo,"Same issue as with some of the previous comments: unable to use app due to pre 5.0 operating system. I'm assuming it's a numbers game, not enough customers with older models to be feasible sorting this situation out. On the plus side: my phone was constantly overheating and stuck in a loop when tried to use the app, perfect for cold evenings at wintertime. It's really up to ANZ what are they want to be known for when it comes to customer satisfaction and retaining clients.",1,45,2.1.2.0,2020-04-06 15:34:03,"Hi Laz, 

We are sorry to hear you are having issues with our app. Please try installing our App on a device with Android 5.0 or above. 
Older versions of Android have security vulnerabilities, hence we only avail our App on the new android version to help protect our customer’s funds. 

Regards,
TM",2020-06-02 04:45:25,newest,com.anz.anzpacific
gp:AOqpTOGn6B1zXEiaY-LuYSE9N-c5EYK1zHVNn_4hsOD1bAnll36oyNHuRQ8qnde94yKxNiUJDVK-sbWv6vWbpw,Jnr Wale,https://play-lh.googleusercontent.com/a/AATXAJzI2hMZuZvdA9JTkBkwErlfwQjfa1_kVJJ_ikTt8g=mo,I can't install this app. What is wrong,1,0,2.0.1.0,2020-04-02 04:42:29,"Hi Jnr Wale, 

Sorry to hear you're having issues logging in to our App. Please update the App to the latest version 2.1.2 on your Playstore. 
Feel free to call our Contact Centre on +679 331 6644 if the problem persists. 

Thanks,
TM",2020-04-21 03:24:05,newest,com.anz.anzpacific
gp:AOqpTOGfYQCc36x8FvSsrO7i4nHuR02PNrvDJahXN1TKwBA-LfOFNUJsKOMfSmWpx8wjC8gU-zgg4vwe0f0WIQ,Nancy,https://play-lh.googleusercontent.com/a-/AOh14GgbuOi052i87prHzGRel3DiiBs1zqleBmAtjpvO,"just downloaded, cannot even open the app, blank white screen. tried a few times iths still the same",1,4,2.1.2.0,2020-03-22 06:37:51,"Hi Nancy, 

I'm sorry to hear you are having issues with our app. The minimum android operating system for our App is Android 5.0 and we can see that your device is on Android 4.4. 

Please try installing our App on a device with Android 5.0 or above. 

Regards, 
TM",2020-03-26 08:15:16,newest,com.anz.anzpacific
gp:AOqpTOFNSNLnFyQPAmUw7c4WOXMZgox6JbZuPdZb9bEuyyKtdr_3dwsN1XC_GwsRNwsduQz78HJQalRu96pbvA,Priya Maharaj,https://play-lh.googleusercontent.com/a/AATXAJy-Fsc9Ncu3MEECsUbrR-IavGLFFzjSJVDZCqmU=mo,Very slow in updating,1,0,,2020-03-01 09:31:08,"Hi Priya,

I'm sorry to hear you're having issues with our app. Could you check the internet connectivity in your area and try again. 

If the problem persists, please call our Contact Centre on +679 331 6644.

Thanks,
TM",2020-03-26 08:24:01,newest,com.anz.anzpacific
gp:AOqpTOGm5QXL18e44ujY4Y75YNhhKThpQBZs9zDJwGuX_G5LQRo25aNXx1wZfJeoQhIvoQIOSub4bZseH4QuOA,MEGATRON 99,https://play-lh.googleusercontent.com/a-/AOh14Gg8oXOnGqsSH_-F14tLkivZm83DwQ5b-XjkCrPwjg,Unable to login now. Eventhough my user and password are correct. Please help,1,0,2.1.2.0,2020-02-17 11:00:25,"Hi Mis.

I'm sorry to hear you're having issues with our app. 

Please call our Contact Centre on +679 331 6644 to help resolve your login issue. 

Thanks,
TM",2020-03-27 09:00:54,newest,com.anz.anzpacific
gp:AOqpTOFmZ5mATX6g3WCYYi4DixADEnN8qp2wwDB9yVZwdoTwUG8naVyVIY7sRw-gXzHhlULoEwCC2LEER3knUA,Elijah Titan titan,https://play-lh.googleusercontent.com/a/AATXAJyec1YtXcAbAz5SiuxVoP1Br9npUMSzbY15Da1p=mo,App keeps failing,1,0,2.1.1.0,2020-02-15 20:41:39,"Hi Elijah,

Sorry to hear your having problems with our App. 

Please call our Contact Centre on +679 331 6644 so our team can help you with this.

Vinaka,
TM",2020-03-27 09:05:21,newest,com.anz.anzpacific
gp:AOqpTOGkZyKFk1TqDVv3DnXkvCy3pTXdyOQlbFB7wq_Weqp1y_5m-X7Hyz69YZ2AmQxQqYEk0ybTQwOFYRIQXw,bebe tamoaieta,https://play-lh.googleusercontent.com/a-/AOh14Gi_xZ0NXOFtxs0JzXrGbdaatYjAGTkBSST9UnWN,The app can't be open,1,0,2.1.2.0,2020-02-10 05:14:32,"Hi Bebe,

I'm sorry to hear you are having issues with our app.

The minimum android operating system for our App is Android 5.0 and we can see that your device is on Android 4.4. 

Please install our App on a device with Android 5.0 or above. 

Regards,
TM",2020-03-27 09:16:23,newest,com.anz.anzpacific
gp:AOqpTOG4UIFyQ4vbyM5zzsvJ8vh78XbD6S0gr_0EgiDMH1WB5xDU5fx_HPWCxsEz8cDQBM87BPHdSwBbFPqLAQ,Nora Johnston,https://play-lh.googleusercontent.com/a-/AOh14GgKppBZOINFoJkVckmsIx_S_qD-CvoZBcFTZr64,"It keeps crashing and logging me out,and then making me verify everytime I go in again and trying to transfer between accounts it crashes, I like that I can save time doing transfers through the app but its becoming very difficult to continue to use it",1,0,2.1.1.0,2020-01-30 06:41:18,"Hi Nora,

Sorry to hear your having issues logging in to our App.

Please update the App to the latest version 2.1.2 from your Playstore.

Feel free to call our Contact Centre on +679 331 6644 if the problem persists.

Thanks,
TM",2020-03-27 09:33:19,newest,com.anz.anzpacific
gp:AOqpTOEyzQIq3Unt1UOKObdRjvSlfkiGaPU1CeDoYZJ6pBnn6g-sIRXWKbIRoyt-9tynm1GTD7hZBKh-9LTQWA,Karthik Vazeer,https://play-lh.googleusercontent.com/a-/AOh14GjX0XqXpxncl4LeTSwOQh3rKgX6ZHWMJPDnC8eL,😍,1,0,2.1.1.0,2020-01-29 07:31:24,"Hi Karthik,

Please feel free to call our Contact Centre on +679 331 6644 if you are facing any issues.

Thanks,
TM",2020-03-27 09:34:31,newest,com.anz.anzpacific
gp:AOqpTOFwR_MdUXfSnLwuLr2WZ91tHI37Pzaqj72SJ15hCaKyviBNzvnxfqzjNwiL3RTgMy9B7Yt4Y8x5qRpFNg,Dede Dyone Mingi,https://play-lh.googleusercontent.com/a-/AOh14GjLVhbE8xJNzhYe_7gC5GibkEWJA1IuZ4ZiayzKJA,The whole app needs a rehaul if anything - the constant having to enter your user id number and password all the time is annoying and then only to have the pin or finger scanner pop up once when you don't use the app. There is still issues with the app. Please fix.,1,2,2.1.1.0,2020-01-26 00:38:03,"Hi Dyone,

Sorry to hear you're having issues logging in to our App.

Please update the App to the latest version 2.1.2 on your Playstore and feel free to call our Contact Centre on +679 331 6644 if the problem persists.

Thanks,
TM",2020-03-27 09:40:34,newest,com.anz.anzpacific
gp:AOqpTOEKvMCS2_iSm7RDhF6L88Yrqv1NfK2YFzgYSZuTfISk2qe9oJ3wNPReS-dT6NLPCw9X_51OJ9jiY_vLCQ,Bryn Solly,https://play-lh.googleusercontent.com/a/AATXAJyikjikcY7S1TFCeZpRQrwhzrHeIRUSDiy-4a0Y=mo,Poor,1,0,2.1.1.0,2020-01-25 04:20:07,"Hi Bryn,

Thank you for your feedback.

Recommend you update the App to the latest version 2.1.2 on your Playstore. 

Please also feel free to call our Contact Centre on +679 331 6644 if your problem persists.

Thanks,
TM",2020-03-27 09:38:35,newest,com.anz.anzpacific
gp:AOqpTOHrk2w_MLBylnw0gxm-ZJaQDwl6GwvMzh2khR1ngCy8ZCpFDKnghUorerjbdHNnyywD9PXEcNNxACAxuw,Wilisoni L,https://play-lh.googleusercontent.com/a-/AOh14GgMOZiD096jfK7fVTfp0cK7mZ7mvcIvUBv75fOmRQ,"Can't open app, fingerprint option does not work anymore, have to do the complete login security questions etc, email sent in app not answered despite it stating I will get a reply within 3 days, not better or convenient at all, was good at first but meh now.",1,1,2.1.1.0,2020-01-22 03:00:59,"Bula Wilisoni,

We are sorry to hear you're having issues logging in to our App.

Please update the App to the latest version 2.1.2 on your Playstore and feel free to call our Contact Centre on +679 331 6644 if the problem persists.

Vinaka,
TM",2020-03-27 09:41:23,newest,com.anz.anzpacific
gp:AOqpTOGmjif5h5gjtFaxuh9KqyV3FHx73FJF8V8KOeIH3Lj8RbysmHpsL5LuFz8XfVkqfjXvbi9Of8a9LW8Y9w,jainesh Kumar,https://play-lh.googleusercontent.com/a/AATXAJwywvhXPlovPFIyPn88UTrshOaz3T8c6wuq1qCV=mo,Upon update have to fill in from start user n password,1,0,,2020-01-20 13:24:27,,,newest,com.anz.anzpacific
gp:AOqpTOHfv77Zk8v0SknweKvIScEC_so8NVbOwR0mOJlMKJxUAy5qBOVwZiuRNLp9-PK0lJ_BVM7NyH8rSQbwcw,Prem Krishneel Singh,https://play-lh.googleusercontent.com/a-/AOh14GhBcoQ8vzWp8nbp3JOda8tK5JvxBylimjIm0PagXqY,The fingerprint login doesn't work anymore. It's hard to pay bills on this now because if you change apps to check and account number or so then it obviously logs you out. Usually that's not an issue but now I have to put in all my details and security answers all over again. I turn on the fingerprint option and it turns off by itself when the app closes. It doesn't even allow pin login to me!,1,24,2.1.1.0,2020-01-10 09:33:04,,,newest,com.anz.anzpacific
gp:AOqpTOFzvgFNMPeZAmT1JMjtw0n9xAlnpz_3kwpLj10Cw93-NsiOgX3ezqTzU7qHGmmULw-eK9uIDnSe6QffOQ,Shweta Reddy,https://play-lh.googleusercontent.com/a-/AOh14GjEx4s4bbSictEU6SjEJHtUnoRXAzrZiFUWVJolMQ,Last year this app worked just fine. But after the new update it asks for username and security questions every damn time I log in. I had set finger print and 4 digit pin but its of no use. Very disappointed. Please get this fixed.,1,1,2.1.1.0,2020-01-10 00:07:34,,,newest,com.anz.anzpacific
gp:AOqpTOF76TpKHVeuiVGvg4VUPFKlnydmp9bQVsuTn18LpcDblshDpFcp3qPzEVVeHepRLZY-eBDg-MDcv5zhQw,DJ Nishchal,https://play-lh.googleusercontent.com/a-/AOh14Ghe0pHpf6pPRB7ETDrnz7QxMEtWuMIve00_qQeY4g,Keeps getting to the login screen always,1,1,2.1.1.0,2020-01-07 14:28:13,,,newest,com.anz.anzpacific
gp:AOqpTOEWxrs57Ak6-Ukb6_5toDZyuhMgc-GcxewfbjLYd_04AtDB1HDyd8verbArFPQ4PBGLiRJrLTTKzY2bMQ,Joanna Masirewa,https://play-lh.googleusercontent.com/a/AATXAJyGaAwK_XqxslblpkLlg9EVQ5KO9dfv8bdKdUJo=mo,Not user friendly,1,0,2.1.1.0,2020-01-03 14:59:49,,,newest,com.anz.anzpacific
gp:AOqpTOH9TRFgAt6BObAcMCeiwo_kA-BJMf2AyBNKYJSWA4X-pr4igpVRKJ4VrzRTtvcsuINAwCu_84RlSNwsuw,L R,https://play-lh.googleusercontent.com/a/AATXAJwjEI4WPRk_haWau_D7H7YYjetuZBSmZwRpV-U5=mo,"It worked fine initially, everything worked well and inline with the customer service officers explanation. 3 weeks in it kept crashing and continues to crash. The app is unable to open after 9pm. Lately, it keeps on asking for user verification details upon login, details such as the security questions and the long mix character password, despite being told that the verification was one off and that afterwards using the app would only require the 4 character numeric pin.",1,6,2.1.1.0,2019-12-26 03:35:19,,,newest,com.anz.anzpacific
gp:AOqpTOFbWQgM-Z05ykF9TViprmLkcyl0GxTMtWDbw-XYv_ghWkPkxljcZAhHMZ2DbqKP7xHaGQJsHWA6j9rvCw,Alvis Kumar,https://play-lh.googleusercontent.com/a-/AOh14GgYR75LAHHwR3ZKgDaGTw44sLOJg1PRZT1fkf5-5Q,"Need new update Everytime i log in ask for my user id , password and security questions... Patch this app",1,1,2.1.1.0,2019-12-19 09:16:41,,,newest,com.anz.anzpacific
gp:AOqpTOFR5Ns3xukU9kVz5GwZpvPceH7J6ARK7wq5GDFU_7w3hXMTOfU5LD6kFyyFishEz3wDoWfLj1EYPWBUoQ,arif sheik,https://play-lh.googleusercontent.com/a/AATXAJwmVqY9kljEa9CL5fPJGbdWOxopZ77tAppgdy2e=mo,very slow,1,0,2.0.1.0,2019-12-10 11:52:42,,,newest,com.anz.anzpacific
gp:AOqpTOFGqx5ty5Yyrig6gtz18-ExAx8RQOQYM-MqfY_ZzAQZ0AJYkuCTGlVb-NyrU2RXI8nFoIraT6aVsujRcw,vineet vishal chandra,https://play-lh.googleusercontent.com/a/AATXAJw1iowGwvW79ADiwUth2nkBXFYeImsgC2N_Q_j-=mo,App was good but started freezing.,1,0,1.0.2.0,2019-12-03 10:28:26,,,newest,com.anz.anzpacific
gp:AOqpTOFUk2KGNtuP8B0qqh0KbfgCsV-A80zh2haVgcyR8-J9SlBgR_eGw6GlQJzRS2spepB2REj-1M0d9rovTw,sally hardwick,https://play-lh.googleusercontent.com/a/AATXAJwC8u1RGxDnBeY8xLizp7moCPLN7J_Bc0O1FjLk=mo,Pacific page wont open. Ridiculous a banking group constantly fks up..,1,0,,2019-11-28 13:26:11,,,newest,com.anz.anzpacific
gp:AOqpTOEjVWK_9EiKMhS-qROTEZFAX0MoMyrxbNXQ0FTV9NDSpjHHKd09vjCo59QRrUKSMrUM9rdWVKMH2gOgKw,joe macu,https://play-lh.googleusercontent.com/a-/AOh14GgEu39LqVhFuOPF_lngWY9iLv-RA4yNtGFAHAMJ3g,"This is app is a pathetic app. IT IS SO DAMN SENSITIVE.It regularly logs out you out by itself and asks you security questions more often than other banking apps.I do not recommend you to install it at all. It makes financial transactions so difficult that you have to be quick with your entries, otherwise it will log you out automatically and it will annoy you constantly due to its legging time. IT IS NOT USER FRIENDLY, AT ALL.",1,10,2.1.0.0,2019-11-27 22:25:12,,,newest,com.anz.anzpacific
gp:AOqpTOGaUmDZk9SP9N_whn3yv5M3JdGDvgWPCzEP4uLajFGNbtkvCTutnjP4d1dcg4unAnYtjrN1iCqppTsfMQ,Taylar Tupou,https://play-lh.googleusercontent.com/a-/AOh14Ggt81fZGr0mX_WSbSWr0TUpED8Ch7h1LCgJMETc,i just installed it and it wont open. Only shows a page saying anz pacific,1,3,2.1.0.0,2019-09-24 12:28:28,,,newest,com.anz.anzpacific
gp:AOqpTOErNUtvS9Stz4XUcKZCVw940Izce4tG9UGNrEAyshHISYtxJ8xx7GMfOZijGysABXDdUi-lwzyiqK8KWA,Justin Thaggard,https://play-lh.googleusercontent.com/a-/AOh14GjY4R_Gk3NJ-63562RxgRHvWjxrF3MZnAxHYRmj5w,Been having alot of issues with this app. Worked fine before and lately just been giving me constant problems with logging in. Please fix this issue ASAP,1,1,1.0.2.0,2019-09-24 06:23:14,,,newest,com.anz.anzpacific
gp:AOqpTOH-yW1fP43ckotoGN4qXENGBOpuYABkEyj_f7cROMkK0urLB-Y_1CcchcbSsgsQUL1YSgSSFoiUF6aq_A,Avinesh Chand,https://play-lh.googleusercontent.com/a/AATXAJwjSICwetPXbZ1dRh3Ua_0zVDS7oDXp1c3Muacz=mo,Everytime out of service,1,1,2.1.0.0,2019-09-18 09:46:25,,,newest,com.anz.anzpacific
gp:AOqpTOG_oIFKmk-Fko3Lw1kE9bXzDG59HS4ugPAvv_Px2k-DGx2sdv_bJaxnChGV9IV6GIODHACQXvY_ED2NyQ,Chris D K,https://play-lh.googleusercontent.com/a-/AOh14GiliJNcTs4g7hGS6uMmSq-j1yBhbdqHM6jopfUQ7g,Screen frozen on ANZ Pacific intro,1,2,2.1.0.0,2019-09-12 11:20:26,,,newest,com.anz.anzpacific
gp:AOqpTOErtnL6aEU2fzMAMqXouRlUjPH-8MDxzEwsHmYmbfwfxU7OZVBu2urcrjCm7BEOugX0QyY0DdEE4mfvTw,Deepak Lal,https://play-lh.googleusercontent.com/a-/AOh14GheMBAttqqt0SxuyggE7rQVp1f7BfT9LkZ5tw1C,This app stops working after updating,1,0,2.0.1.0,2019-09-11 04:22:39,,,newest,com.anz.anzpacific
gp:AOqpTOFUODjiso7s_i6yadPr_4zZFYZ91c3_Q7M5Sn8n1saqh2FrFl06YjhdKylJcY5EFrUszGOt6kIPYEz-Cg,Mazrath Ali,https://play-lh.googleusercontent.com/a/AATXAJz2e0RHQ8g8usnI8ZRNtfQ1KojT_aA8e2NvsA0U=mo,Worst app ever. Only worked for the first few times when I installed. Keeps saying error even when all other apps work fine. pathetic. Useless. Not even worth 1 star.,1,21,2.1.0.0,2019-09-07 02:03:45,,,newest,com.anz.anzpacific
gp:AOqpTOFK25AHz_Qy3p_dNzb8yHS9T-iltZvanupYqJNilWvS2EEkoTQja2HwIXFrV76AbkQatFHM4mtCijWN5A,Razia Begum,https://play-lh.googleusercontent.com/a-/AOh14GgH3Gp79vc2Yd5eIcHaXpAUuYEoDuzBEAFvR3Bnkw,cant use app wen u need it. its always loads and gives you an error if connecting problems always have to replace password and logins,1,12,2.1.0.0,2019-07-25 17:03:11,,,newest,com.anz.anzpacific
gp:AOqpTOFc3_VZi7ivWaGC44jU9KYhtyrHIv729c6a0RmjJU3jlFn2ItChAMpOA9GSQgFaZHXsJbDNkJBD8JlQAA,Robert Fretwell,https://play-lh.googleusercontent.com/a-/AOh14Ggiowc7fBccsHUPNvQT3RupZQz_Kh6ECG9FjkHJ,rubbish,1,0,,2019-06-17 22:52:08,,,newest,com.anz.anzpacific
gp:AOqpTOGm4UZX4tRrL-whAu3fziRwIfEd0p5Z_ycz_fGkm9vv5LX8VYDHCv2MBZLAdyNpE58pGL4Ce-bbnA5uqg,Helen Oliver,https://play-lh.googleusercontent.com/a/AATXAJxzfHSwAdYnADwCoLV_TN9ShdfaKG1pGMcdzt4=mo,wont open. still wont open,1,2,2.0.1.0,2019-05-08 11:06:33,,,newest,com.anz.anzpacific
gp:AOqpTOFnjCfidwxbeLvL6FafcCptdseuRBsPd432GvC6OOGxy0nAlDKnA8tceU8igV4O-ah5WOHtTKjVu4S3oA,Karma Jimba,https://play-lh.googleusercontent.com/a-/AOh14GhfqWb0rLoE9t3x78w7CLcdaDr_p4tG-L7iG0qbtA,why cant it operate from other countries? It provides only local flavour.,1,0,2.0.1.0,2019-04-28 10:01:08,,,newest,com.anz.anzpacific
gp:AOqpTOHhmBaruUK0ZfStOVo4vZhHb1j8jede-QN4wwYUnPnJZ_QkgD9pZS76sWAQOTyS7Pnld6SXOf99iyUk_g,Christopher Kagl,https://play-lh.googleusercontent.com/a-/AOh14GgRJr3M3Y5OtP5pV8j70D7iS5PhWASLHE9O_3L4SA,Pretty useless. Doesn't even open. Don't download!!!,1,3,2.0.1.0,2019-04-26 08:46:23,,,newest,com.anz.anzpacific
